idx,commune,district,voivodeship,sth1,sth2,sth3,sth4
1810022,gmina Białobrzegi,łańcucki,podkarpackie,"56,14",8745,"155,77","3,69"
1804021,Radymno,jarosławski,podkarpackie,"13,62",5240,"384,73","-6,84"
1014072,gmina Klonowa,sieradzki,łódzkie,"94,98",2876,"30,28","-3,8"
0608122,gmina Serniki,lubartowski,lubelskie,"75,6",4909,"64,93","-0,07"
0225011,Zawidów,zgorzelecki,dolnośląskie,"6,07",4154,"684,35","-6,26"
2002082,gmina Poświętne,białostocki,podlaskie,"114,58",3360,"29,32","-10,11"
0811032,gmina Brody,żarski,lubuskie,"240,67",3367,"13,99","-6,26"
0224013,gmina Bardo,ząbkowicki,dolnośląskie,"73,03",5236,"71,7","-7,03"
2814013,gmina Barczewo,olsztyński,warmińsko-mazurskie,"320,01",18071,"56,47","5,58"
1607022,gmina Kamiennik,nyski,opolskie,"89,37",3424,"38,31","-11,88"
0214011,Oleśnica,oleśnicki,dolnośląskie,"20,96",37109,"1770,47","-2,13"
0217012,gmina Borów,strzeliński,dolnośląskie,"98,65",5257,"53,29","-2,77"
0802042,gmina Dąbie,krośnieński,lubuskie,"170,91",4908,"28,72","-7,62"
0464011,Włocławek,Włocławek,kujawsko-pomorskie,"84,32",109347,"1296,81","-8,27"
2601063,gmina Stopnica,buski,świętokrzyskie,"125,96",7589,"60,25","-4,74"
1816072,gmina Hyżne,rzeszowski,podkarpackie,"51,26",7062,"137,77","2,37"
1018022,gmina Czastary,wieruszowski,łódzkie,"62,73",3981,"63,46","1,85"
2404032,gmina Janów,częstochowski,śląskie,"146,75",5966,"40,65","-0,17"
2415062,gmina Gorzyce,wodzisławski,śląskie,"64,58",21355,"330,68","4,79"
1803063,gmina Pilzno,dębicki,podkarpackie,"165,13",18247,"110,5","2,68"
2417052,gmina Koszarawa,żywiecki,śląskie,"31,56",2362,"74,84","-6,55"
3009043,gmina Dąbie,kolski,wielkopolskie,"130,35",6273,"48,12","-8,46"
1213082,gmina Przeciszów,oświęcimski,małopolskie,"35,46",6729,"189,76","0,5"
0203032,gmina Jerzmanowa,głogowski,dolnośląskie,"63,32",5269,"83,21","24,64"
0419063,gmina Żnin,żniński,kujawsko-pomorskie,"251,47",24001,"95,44","-4,6"
2609093,gmina Zawichost,sandomierski,świętokrzyskie,"80,3",4373,"54,46","-12,92"
0610052,gmina Puchaczów,łęczyński,lubelskie,"91,53",5703,"62,31","7,41"
2610032,gmina Łączna,skarżyski,świętokrzyskie,"61,65",4952,"80,32","-12,66"
3214082,gmina Marianowo,stargardzki,zachodniopomorskie,"101,94",3102,"30,43","-8,87"
1429053,gmina Kosów Lacki,sokołowski,mazowieckie,"200,13",5927,"29,62","-10,95"
1804011,Jarosław,jarosławski,podkarpackie,"34,61",37375,"1079,89","-6,81"
2211043,Władysławowo,pucki,pomorskie,"39,22",15332,"390,92","-2,75"
1811032,gmina Czermin,mielecki,podkarpackie,"80,21",7077,"88,23","1,04"
2215082,gmina Łęczyce,wejherowski,pomorskie,"232,86",12090,"51,92","1,38"
1206172,gmina Zielonki,krakowski,małopolskie,"48,58",23408,"481,84","19,54"
0202073,gmina Niemcza,dzierżoniowski,dolnośląskie,"71,86",5450,"75,84","-7,53"
0612072,gmina Wilków,opolski,lubelskie,"77,94",4379,"56,18","-8,9"
1012062,gmina Kobiele Wielkie,radomszczański,łódzkie,"101,72",4426,"43,51","-1,35"
1403103,gmina Pilawa,garwoliński,mazowieckie,"77,1",10983,"142,45","1,03"
1213072,gmina Polanka Wielka,oświęcimski,małopolskie,"23,89",4306,"180,24","-0,31"
1005022,gmina Bielawy,łowicki,łódzkie,"163,9",5288,"32,26","-13,02"
0402092,gmina Świedziebnia,brodnicki,kujawsko-pomorskie,"103,67",5139,"49,57","-2,39"
2469011,Katowice,Katowice,śląskie,"164,64",291774,"1772,19","-6,12"
1411052,gmina Młynarze,makowski,mazowieckie,"74,86",1732,"23,14","-5,33"
3204052,gmina Osina,goleniowski,zachodniopomorskie,"101,66",3037,"29,87","-2,29"
3217043,gmina Tuczno,wałecki,zachodniopomorskie,"249,5",4891,"19,6","-8,11"
1417043,gmina Karczew,otwocki,mazowieckie,"81,5",15903,"195,13","-0,17"
1802022,gmina Domaradz,brzozowski,podkarpackie,"56,5",6077,"107,56","-1,59"
0601062,gmina Kodeń,bialski,lubelskie,"151,04",3493,"23,13","-14,19"
2606053,gmina Ożarów,opatowski,świętokrzyskie,"183,29",10604,"57,85","-9,07"
1062011,Piotrków Trybunalski,Piotrków Trybunalski,łódzkie,"67,24",72785,"1082,47","-7,6"
2804073,gmina Pasłęk,elbląski,warmińsko-mazurskie,"263,91",19236,"72,89","-4,12"
1209073,gmina Sułkowice,myślenicki,małopolskie,"60,38",15044,"249,16","5,62"
2215062,gmina Linia,wejherowski,pomorskie,"119,81",6450,"53,84","8,3"
1417082,gmina Wiązowna,otwocki,mazowieckie,"102,12",13242,"129,67","18,46"
1003052,gmina Wodzierady,łaski,łódzkie,"82,3",3493,"42,44","9,73"
1428062,gmina Rybno,sochaczewski,mazowieckie,"72,75",3481,"47,85","0,1"
1413082,gmina Szydłowo,mławski,mazowieckie,"122,5",4557,"37,2","-6,07"
2212062,gmina Kobylnica,słupski,pomorskie,"243,91",13064,"53,56","28,98"
2816043,gmina Ruciane-Nida,piski,warmińsko-mazurskie,"357,98",7944,"22,19","-10,48"
3022053,gmina Rawicz,rawicki,wielkopolskie,"134,17",30311,"225,91","0,26"
1425011,Pionki,radomski,mazowieckie,"18,4",18047,"980,82","-11,07"
1427022,gmina Gozdowo,sierpecki,mazowieckie,"126,35",5947,"47,07","-2,34"
0806052,gmina Zwierzyn,strzelecko-drezdenecki,lubuskie,"100,13",4315,"43,09","-4,21"
3021152,gmina Suchy Las,poznański,wielkopolskie,"116,01",18407,"158,67","28,05"
0209011,Chojnów,legnicki,dolnośląskie,"5,32",13288,"2497,74","-8,46"
2002103,gmina Suraż,białostocki,podlaskie,"76,61",1961,"25,6","-3,54"
2203072,gmina Rzeczenica,człuchowski,pomorskie,"274,8",3616,"13,16","-5,29"
0601092,gmina Łomazy,bialski,lubelskie,"198,6",4875,"24,55","-10,51"
1005102,gmina Zduny,łowicki,łódzkie,"128,57",5687,"44,23","-5,91"
0811052,gmina Lipinki Łużyckie,żarski,lubuskie,"88,69",3375,"38,05","4,99"
3017063,gmina Raszków,ostrowski,wielkopolskie,"134,57",11872,"88,22","-0,22"
1812063,gmina Rudnik nad Sanem,niżański,podkarpackie,"78,69",10146,"128,94","1,12"
2401052,gmina Mierzęcice,będziński,śląskie,"49,43",7622,"154,2","-2,65"
2814052,gmina Gietrzwałd,olsztyński,warmińsko-mazurskie,"172,33",6710,"38,94","6,34"
2008052,gmina Krypno,moniecki,podlaskie,"112,31",3975,"35,39","-5,47"
2417132,gmina Świnna,żywiecki,śląskie,"39,18",8083,"206,3","-0,45"
1411032,gmina Karniewo,makowski,mazowieckie,"129,06",5145,"39,87","-4,88"
1428032,gmina Iłów,sochaczewski,mazowieckie,"129,07",6123,"47,44","-3,19"
2005073,gmina Kleszczele,hajnowski,podlaskie,"142,89",2440,"17,08","-21,45"
2862011,Olsztyn,Olsztyn,warmińsko-mazurskie,"88,33",171853,"1945,58","-2,16"
2608052,gmina Złota,pińczowski,świętokrzyskie,"82,01",4451,"54,27","-2,24"
0211043,gmina Ścinawa,lubiński,dolnośląskie,"164,43",9842,"59,86","-8,46"
1420082,gmina Nowe Miasto,płoński,mazowieckie,"117,85",4633,"39,31","-4,42"
1014042,gmina Brzeźnio,sieradzki,łódzkie,"128,63",6372,"49,54","2,63"
1432013,gmina Błonie,warszawski zachodni,mazowieckie,"85,58",21602,"252,42","2,78"
1009043,gmina Pajęczno,pajęczański,łódzkie,"113,63",11488,"101,1","-5,79"
2013023,gmina Ciechanowiec,wysokomazowiecki,podlaskie,"201,18",8549,"42,49","-10,83"
3209053,gmina Mielno,koszaliński,zachodniopomorskie,"62,13",4928,"79,32","-2,69"
0603153,gmina Rejowiec,chełmski,lubelskie,"106,25",6328,"59,56","-7,73"
0208011,Duszniki-Zdrój,kłodzki,dolnośląskie,"22,28",4476,"200,9","-17,68"
1816082,gmina Kamień,rzeszowski,podkarpackie,"73,63",6860,"93,17","-0,05"
0210033,gmina Leśna,lubański,dolnośląskie,"104,6",9937,95,"-10,03"
2213062,gmina Lubichowo,starogardzki,pomorskie,"160,9",6674,"41,48","10,25"
1003023,gmina Łask,łaski,łódzkie,"145,37",27574,"189,68","-3,92"
2474011,Siemianowice Śląskie,Siemianowice Śląskie,śląskie,"25,5",66587,"2611,25","-5,56"
0412011,Rypin,rypiński,kujawsko-pomorskie,"10,96",16073,"1466,51","-7,44"
2014011,Zambrów,zambrowski,podlaskie,"19,02",22015,"1157,47","-2,11"
3025043,gmina Środa Wielkopolska,średzki,wielkopolskie,"207,16",32784,"158,25","8,31"
0611021,Stoczek Łukowski,łukowski,lubelskie,"9,15",2482,"271,26","-9,87"
3205072,gmina Rewal,gryficki,zachodniopomorskie,"40,65",3871,"95,23","-0,86"
1425033,gmina Iłża,radomski,mazowieckie,"256,02",14610,"57,07","-6,82"
0226052,gmina Zagrodno,złotoryjski,dolnośląskie,"122,34",5233,"42,77","-8,95"
3022042,gmina Pakosław,rawicki,wielkopolskie,"77,5",4919,"63,47","9,04"
1206072,gmina Liszki,krakowski,małopolskie,"72,07",17483,"242,58","8,47"
1412042,gmina Cegłów,miński,mazowieckie,"95,63",6083,"63,61","-4,88"
3216042,gmina Rąbino,świdwiński,zachodniopomorskie,"179,68",3515,"19,56","-16,95"
1001052,gmina Kluki,bełchatowski,łódzkie,"118,54",4393,"37,06","6,22"
1419142,gmina Staroźreby,płocki,mazowieckie,"137,66",7181,"52,16","-9,92"
0809033,gmina Czerwieńsk,zielonogórski,lubuskie,"194,59",9984,"51,31","-1,63"
0620022,gmina Grabowiec,zamojski,lubelskie,"128,47",3904,"30,39","-17,15"
2804022,gmina Godkowo,elbląski,warmińsko-mazurskie,"166,99",2984,"120,49","-17,05"
0616011,Dęblin,rycki,lubelskie,"38,33",16007,"417,61","-8,78"
1216122,gmina Wietrzychowice,tarnowski,małopolskie,"48,4",3942,"81,45","-3,69"
0609112,gmina Niemce,lubelski,lubelskie,"141,11",19916,"141,14","12,54"
2206082,gmina Stara Kiszewa,kościerski,pomorskie,"212,73",6832,"32,12","9,24"
0412042,gmina Rypin,rypiński,kujawsko-pomorskie,"132,08",7495,"56,75","-3,09"
0810082,gmina Wymiarki,żagański,lubuskie,"63,09",2250,"35,66","-10,73"
2612053,gmina Połaniec,staszowski,świętokrzyskie,"75,01",11711,"156,13","-5,16"
0602102,gmina Obsza,biłgorajski,lubelskie,"113,23",4208,"37,16","-8,87"
1009032,gmina Nowa Brzeźnica,pajęczański,łódzkie,"135,21",4533,"33,53","-6,32"
1806012,gmina Cmolas,kolbuszowski,podkarpackie,"133,99",8086,"60,35","-1,81"
1419092,gmina Nowy Duninów,płocki,mazowieckie,"146,23",3980,"27,22","0,42"
3214033,gmina Dobrzany,stargardzki,zachodniopomorskie,"134,72",4774,"35,44","-13,12"
0402073,gmina Jabłonowo Pomorskie,brodnicki,kujawsko-pomorskie,"134,86",8855,"65,66","-5,44"
1426082,gmina Siedlce,siedlecki,mazowieckie,"141,35",18501,"130,89","7,7"
0807043,gmina Sulęcin,sulęciński,lubuskie,"320,08",15702,"49,06","-5,02"
3210043,gmina Myślibórz,myśliborski,zachodniopomorskie,"328,86",19615,"59,65","-9,31"
2416073,gmina Pilica,zawierciański,śląskie,"142,76",8529,"59,74","-6,6"
3010073,gmina Rychwał,koniński,wielkopolskie,"117,9",8222,"69,74","-5,1"
3031042,gmina Lipka,złotowski,wielkopolskie,"191,18",5500,"28,77","-6,87"
1601043,gmina Lewin Brzeski,brzeski,opolskie,"159,63",12907,"80,86","-4,94"
0403052,gmina Nowa Wieś Wielka,bydgoski,kujawsko-pomorskie,"148,28",10238,"69,05","9,35"
3209022,gmina Biesiekierz,koszaliński,zachodniopomorskie,"116,6",7176,"61,54","20,36"
1608072,gmina Zębowice,oleski,opolskie,"95,65",3612,"37,76","-5,93"
2009022,gmina Giby,sejneński,podlaskie,"323,2",2679,"8,29","-12,26"
1607042,gmina Łambinowice,nyski,opolskie,"123,95",7431,"59,95","-8,51"
1219043,gmina Niepołomice,wielicki,małopolskie,"96,27",29386,"305,25","21,69"
0225021,Zgorzelec,zgorzelecki,dolnośląskie,"15,88",30047,"1892,13","-9,5"
3018073,gmina Ostrzeszów,ostrzeszowski,wielkopolskie,"187,39",23959,"127,86","0,47"
1429042,gmina Jabłonna Lacka,sokołowski,mazowieckie,"149,27",4406,"29,52","-13,11"
1802013,gmina Brzozów,brzozowski,podkarpackie,"103,07",26608,"258,15","-0,15"
0811082,gmina Trzebiel,żarski,lubuskie,"166,35",5678,"34,13","-4,94"
1207021,Mszana Dolna,limanowski,małopolskie,"27,1",7900,"291,51","-1,6"
0416052,gmina Śliwice,tucholski,kujawsko-pomorskie,"174,72",5596,"32,03","-3,55"
1007012,gmina Białaczów,opoczyński,łódzkie,"114,63",5754,"50,2","-3,97"
1817032,gmina Bukowsko,sanocki,podkarpackie,"136,93",5480,"40,02","-4,88"
2411082,gmina Rudnik,raciborski,śląskie,"73,88",5178,"70,09","-0,06"
1436042,gmina Tczów,zwoleński,mazowieckie,"72,15",4901,"67,93","-0,95"
2805032,gmina Kalinowo,ełcki,warmińsko-mazurskie,"284,46",6653,"23,39","-8,47"
3021163,gmina Swarzędz,poznański,wielkopolskie,"101,78",51929,"510,21","17,72"
1205062,gmina Łużna,gorlicki,małopolskie,"56,27",8530,"151,59","3,07"
0408073,gmina Skępe,lipnowski,kujawsko-pomorskie,"178,75",7497,"41,94","-5,15"
1802032,gmina Dydnia,brzozowski,podkarpackie,"130,29",7910,"60,71","-4,43"
3062011,Konin,Konin,wielkopolskie,"82,31",73176,"889,03","-8,51"
3001032,gmina Chodzież,chodzieski,wielkopolskie,"212,94",6128,"28,78","8,3"
0609052,gmina Głusk,lubelski,lubelskie,"64,25",11752,"182,91","35,48"
2211062,gmina Krokowa,pucki,pomorskie,"211,09",10813,"51,22","2,67"
2810032,gmina Mrągowo,mrągowski,warmińsko-mazurskie,"295,14",8019,"27,17","3,43"
2415092,gmina Mszana,wodzisławski,śląskie,"31,22",7693,"246,41","2,35"
1434031,Ząbki,wołomiński,mazowieckie,"10,98",38302,"3488,34","27,23"
2210023,gmina Nowy Dwór Gdański,nowodworski,pomorskie,"213,2",17638,"82,73","-4,74"
0861011,Gorzów Wielkopolski,Gorzów Wielkopolski,lubuskie,"85,72",123341,"1438,88","-1,68"
3212022,gmina Kozielice,pyrzycki,zachodniopomorskie,"94,53",2462,"26,04","-13,95"
0608042,gmina Jeziorzany,lubartowski,lubelskie,"66,45",2758,"41,5","-10,07"
1218072,gmina Stryszów,wadowicki,małopolskie,"45,9",6842,"149,06","-1,12"
0412022,gmina Brzuze,rypiński,kujawsko-pomorskie,"86,4",5280,"61,11","-5,68"
2602082,gmina Sobków,jędrzejowski,świętokrzyskie,"144,31",8478,"58,75","-1,45"
3021052,gmina Dopiewo,poznański,wielkopolskie,"108,02",28770,"266,34","46,21"
1809011,Lubaczów,lubaczowski,podkarpackie,"25,73",11880,"461,72","-6,97"
0617011,Świdnik,świdnicki,lubelskie,"20,35",39016,"1917,25","-6,94"
2004011,Grajewo,grajewski,podlaskie,"18,94",21812,"1151,64","-4,42"
1816052,gmina Dynów,rzeszowski,podkarpackie,"119,02",6851,"57,56","-4,05"
0806032,gmina Stare Kurowo,strzelecko-drezdenecki,lubuskie,"77,57",4058,"52,31","-4,48"
0615052,gmina Komarówka Podlaska,radzyński,lubelskie,"137,97",4151,"30,09","-11,99"
1864011,Tarnobrzeg,Tarnobrzeg,podkarpackie,"85,4",46588,"545,53","-6,63"
2208011,Lębork,lęborski,pomorskie,"17,86",35203,"1971,05","-1,4"
1601022,gmina Skarbimierz,brzeski,opolskie,"110,31",8303,"75,27","13,1"
1216072,gmina Rzepiennik Strzyżewski,tarnowski,małopolskie,"70,71",6748,"95,43","-0,64"
2204072,gmina Suchy Dąb,gdański,pomorskie,"84,51",4258,"50,38","3,23"
1414043,gmina Nasielsk,nowodworski,mazowieckie,"205,77",19997,"97,18","1,05"
2604182,gmina Strawczyn,kielecki,świętokrzyskie,"85,86",10950,"127,53","10,66"
1411062,gmina Płoniawy-Bramura,makowski,mazowieckie,"134,85",5292,"39,24","-14,79"
0804082,gmina Siedlisko,nowosolski,lubuskie,"92,16",3567,"38,7","-8,9"
2809022,gmina Kiwity,lidzbarski,warmińsko-mazurskie,"145,09",3293,"22,7","-4,22"
1401013,gmina Białobrzegi,białobrzeski,mazowieckie,"77,74",10237,"131,68","-3,52"
0208143,gmina Szczytna,kłodzki,dolnośląskie,"132,37",7256,"54,82",-5
1804112,gmina Wiązownica,jarosławski,podkarpackie,"243,98",11712,48,"0,17"
1426092,gmina Skórzec,siedlecki,mazowieckie,"119,04",7900,"66,36","7,23"
2416021,Zawiercie,zawierciański,śląskie,"85,25",48934,"574,01","-7,56"
1415062,gmina Lelis,ostrołęcki,mazowieckie,"196,39",9745,"49,62","7,53"
0407092,gmina Złotniki Kujawskie,inowrocławski,kujawsko-pomorskie,"135,53",9160,"67,59","-1,38"
0208021,Kłodzko,kłodzki,dolnośląskie,"24,84",26574,"1069,81","-8,62"
1809032,gmina Horyniec-Zdrój,lubaczowski,podkarpackie,"203,1",4614,"22,72","-13,91"
2411011,Racibórz,raciborski,śląskie,"75,01",54529,"726,96","-4,52"
2814093,gmina Olsztynek,olsztyński,warmińsko-mazurskie,"371,51",13686,"36,84","-4,7"
2402072,gmina Kozy,bielski,śląskie,"26,74",13084,"489,3","6,56"
2009052,gmina Sejny,sejneński,podlaskie,"217,4",3980,"18,31","-2,25"
0220063,gmina Żmigród,trzebnicki,dolnośląskie,"291,77",14635,"50,16","-1,09"
0211011,Lubin,lubiński,dolnośląskie,"40,77",72142,"1769,49","-3,71"
2215102,gmina Wejherowo,wejherowski,pomorskie,"194,25",26910,"138,53","24,03"
3002022,gmina Czarnków,czarnkowsko-trzcianecki,wielkopolskie,"345,77",11439,"33,08","-0,26"
1808053,gmina Nowa Sarzyna,leżajski,podkarpackie,"143,73",21543,"149,89","-1,73"
0404042,gmina Lisewo,chełmiński,kujawsko-pomorskie,"86,31",5186,"60,09","-6,35"
1214053,gmina Proszowice,proszowicki,małopolskie,"100,02",16115,"161,12",-3
2802022,gmina Braniewo,braniewski,warmińsko-mazurskie,"306,26",6046,"19,74","-5,94"
2006032,gmina Kolno,kolneński,podlaskie,"282,28",8517,"30,17","-5,84"
3061011,Kalisz,Kalisz,wielkopolskie,"69,42",99761,"1437,06","-7,05"
1001042,gmina Kleszczów,bełchatowski,łódzkie,"124,76",6370,"51,06","27,39"
0413013,gmina Kamień Krajeński,sępoleński,kujawsko-pomorskie,"163,31",6875,"42,1","-5,66"
2818033,gmina Gołdap,gołdapski,warmińsko-mazurskie,"362,04",20120,"8,24","-3,34"
1422052,gmina Krasne,przasnyski,mazowieckie,"101,35",3593,"35,45","-6,32"
1210092,gmina Łącko,nowosądecki,małopolskie,"132,95",16570,"124,63","3,77"
2813062,gmina Wieliczki,olecki,warmińsko-mazurskie,"140,8",3257,"23,13","-11,89"
0402062,gmina Bartniczka,brodnicki,kujawsko-pomorskie,"83,4",4698,"56,33","-3,45"
2402082,gmina Porąbka,bielski,śląskie,"64,43",15605,"242,2","1,95"
3218023,gmina Łobez,łobeski,zachodniopomorskie,"227,39",13798,"60,68","-10,57"
3013033,gmina Osieczna,leszczyński,wielkopolskie,"128,64",9305,"72,33","6,39"
1209013,gmina Dobczyce,myślenicki,małopolskie,"66,39",15330,"230,91","2,47"
0607011,Kraśnik,kraśnicki,lubelskie,"26,1",34148,"1308,35","-7,01"
3026043,gmina Śrem,śremski,wielkopolskie,"205,87",42196,"204,96","2,64"
0403072,gmina Sicienko,bydgoski,kujawsko-pomorskie,"179,99",10266,"57,04","9,13"
3217023,gmina Człopa,wałecki,zachodniopomorskie,"349,05",4871,"13,96","-10,52"
2612033,gmina Oleśnica,staszowski,świętokrzyskie,"53,38",3873,"72,56","-0,86"
1434041,Zielonka,wołomiński,mazowieckie,"79,48",17526,"220,51","-0,04"
0604032,gmina Horodło,hrubieszowski,lubelskie,"130,22",5077,"38,99","-12,42"
2812032,gmina Grodziczno,nowomiejski,warmińsko-mazurskie,"154,37",6264,"40,58","-3,54"
1814022,gmina Adamówka,przeworski,podkarpackie,"134,28",4030,"30,01","-5,08"
3217052,gmina Wałcz,wałecki,zachodniopomorskie,"574,91",12661,"22,02","-0,71"
0417022,gmina Dębowa Łąka,wąbrzeski,kujawsko-pomorskie,"86,12",3152,"36,6","-2,32"
1011062,gmina Zadzim,poddębicki,łódzkie,"145,13",4958,"34,16","-4,46"
2405042,gmina Pilchowice,gliwicki,śląskie,"69,83",12088,"173,11","9,18"
3011032,gmina Kościan,kościański,wielkopolskie,"202,5",16199,80,"3,61"
2012062,gmina Rutka-Tartak,suwalski,podlaskie,"103,46",2324,"22,46","-5,39"
0801022,gmina Bogdaniec,gorzowski,lubuskie,"111,73",7109,"63,63","0,61"
1415012,gmina Baranowo,ostrołęcki,mazowieckie,"197,57",6470,"32,75","-8,11"
1205092,gmina Sękowa,gorlicki,małopolskie,"194,8",4967,"25,5","-1,27"
1004042,gmina Grabów,łęczycki,łódzkie,"154,96",5850,"37,75","-11,47"
1203043,gmina Libiąż,chrzanowski,małopolskie,"57,07",22236,"389,63","-4,03"
1218022,gmina Brzeźnica,wadowicki,małopolskie,"66,43",10467,"157,56","7,73"
0418072,gmina Fabianki,włocławski,kujawsko-pomorskie,"75,84",10158,"133,94","5,61"
1806023,gmina Kolbuszowa,kolbuszowski,podkarpackie,"170,84",24697,"144,56","-1,29"
1422042,gmina Jednorożec,przasnyski,mazowieckie,"232,24",7051,"30,36","-4,78"
1419102,gmina Radzanowo,płocki,mazowieckie,"104,45",8523,"81,6","5,34"
3005053,gmina Wielichowo,grodziski,wielkopolskie,"107,58",6924,"64,36","6,29"
0405032,gmina Golub-Dobrzyń,golubsko-dobrzyński,kujawsko-pomorskie,"197,79",8799,"44,49","5,71"
1017042,gmina Mokrsko,wieluński,łódzkie,"77,68",5392,"69,41","-1,54"
2003011,Bielsk Podlaski,bielski,podlaskie,"27,01",25158,"931,43","-7,04"
2013042,gmina Klukowo,wysokomazowiecki,podlaskie,"123,85",4322,"34,9","-9,61"
3212033,gmina Lipiany,pyrzycki,zachodniopomorskie,"94,91",5809,"61,21","-8,52"
0620082,gmina Radecznica,zamojski,lubelskie,"109,95",5601,"50,94","-14,73"
0609142,gmina Wólka,lubelski,lubelskie,"72,76",12639,"173,71","20,6"
2202011,Chojnice,chojnicki,pomorskie,"21,04",39724,"1888,02","-1,89"
0601112,gmina Piszczac,bialski,lubelskie,"170,19",7168,"42,12","-8,32"
0610062,gmina Spiczyn,łęczyński,lubelskie,"83,15",5759,"69,26","5,26"
3008012,gmina Baranów,kępiński,wielkopolskie,"74,41",7980,"107,24","2,81"
0412062,gmina Wąpielsk,rypiński,kujawsko-pomorskie,"93,21",3966,"42,55","-6,14"
1210073,gmina Krynica-Zdrój,nowosądecki,małopolskie,"145,13",16640,"114,66","-3,97"
2201042,gmina Kołczygłowy,bytowski,pomorskie,"170,02",4225,"24,85","-1,42"
1818032,gmina Pysznica,stalowowolski,podkarpackie,"146,69",11250,"76,69","10,81"
1427011,Sierpc,sierpecki,mazowieckie,"18,59",17870,"961,27","-5,21"
0207011,Kamienna Góra,kamiennogórski,dolnośląskie,"18,04",18728,"1038,14","-12,65"
3010043,gmina Kleczew,koniński,wielkopolskie,"110,28",9928,"90,03","-0,8"
0223032,gmina Jordanów Śląski,wrocławski,dolnośląskie,"56,69",3181,"56,11","3,16"
1008062,gmina Lutomiersk,pabianicki,łódzkie,"133,92",8691,"64,9","17,26"
2468011,Jaworzno,Jaworzno,śląskie,"152,59",90759,"594,79","-5,29"
0618011,Tomaszów Lubelski,tomaszowski,lubelskie,"13,29",18941,"1425,21","-7,98"
1018062,gmina Sokolniki,wieruszowski,łódzkie,"80,01",5040,"62,99","5,75"
2215042,gmina Choczewo,wejherowski,pomorskie,"183,13",5477,"29,91","-4,28"
0412032,gmina Rogowo,rypiński,kujawsko-pomorskie,"141,01",4748,"33,67","-3,42"
2014042,gmina Szumowo,zambrowski,podlaskie,"141,06",4788,"33,94","-10,56"
2803052,gmina Płośnica,działdowski,warmińsko-mazurskie,"163,23",5555,"34,03","-8,32"
1206162,gmina Zabierzów,krakowski,małopolskie,"99,42",26898,"270,55","11,94"
3031033,gmina Krajenka,złotowski,wielkopolskie,"191,18",7511,"39,29","-1,95"
